rank,student_id,score,s_score,proportion,grade
8058 = 8308,313104312,27,398,15.42,F
8058 = 8308,313101170,27,398,15.42,F
8058 = 8308,313101963,27,398,15.42,F
8058 = 8308,313104244,27,398,15.42,F
8058 = 8308,313104171,27,398,15.42,F
8058 = 8308,313103377,27,398,15.42,F
8058 = 8308,313103062,27,398,15.42,F
8058 = 8308,313103317,27,398,15.42,F
8058 = 8308,313101711,27,398,15.42,F
8058 = 8308,313101714,27,398,15.42,F
8058 = 8308,313103621,27,398,15.42,F
8058 = 8308,313103417,27,398,15.42,F
8058 = 8308,313101897,27,398,15.42,F
8058 = 8308,313103454,27,398,15.42,F
8058 = 8308,313103887,27,398,15.42,F
8058 = 8308,313103764,27,398,15.42,F
8058 = 8308,313100505,27,398,15.42,F
8058 = 8308,313100580,27,398,15.42,F
8058 = 8308,313100612,27,398,15.42,F
8058 = 8308,313102341,27,398,15.42,F
8058 = 8308,313102261,27,398,15.42,F
8058 = 8308,313102282,27,398,15.42,F
8058 = 8308,313100407,27,398,15.42,F
8058 = 8308,313100316,27,398,15.42,F
8058 = 8308,313100333,27,398,15.42,F
8058 = 8308,313100334,27,398,15.42,F
8058 = 8308,313102016,27,398,15.42,F
8058 = 8308,313102063,27,398,15.42,F
8058 = 8308,313102073,27,398,15.42,F
8058 = 8308,313101386,27,398,15.42,F
8058 = 8308,313101451,27,398,15.42,F
8058 = 8308,313102940,27,398,15.42,F
8058 = 8308,313102855,27,398,15.42,F
8058 = 8308,313102804,27,398,15.42,F
8058 = 8308,313102815,27,398,15.42,F
8058 = 8308,313102607,27,398,15.42,F
8058 = 8308,313101610,27,398,15.42,F
8058 = 8308,313103174,27,398,15.42,F
8058 = 8308,313103258,27,398,15.42,F
8058 = 8308,313103260,27,398,15.42,F
8058 = 8308,313103242,27,398,15.42,F
8058 = 8308,313102373,27,398,15.42,F
8058 = 8308,313102403,27,398,15.42,F
8058 = 8308,312502589,27,398,15.42,F
8058 = 8308,312502585,27,398,15.42,F
8058 = 8308,312502656,27,398,15.42,F
8058 = 8308,311100184,27,398,15.42,F
8058 = 8308,312500800,27,398,15.42,F
8058 = 8308,312500809,27,398,15.42,F
8058 = 8308,312503850,27,398,15.42,F
8058 = 8308,312502427,27,398,15.42,F
8058 = 8308,312500577,27,398,15.42,F
8058 = 8308,312502327,27,398,15.42,F
8058 = 8308,312500340,27,398,15.42,F
8058 = 8308,312400250,27,398,15.42,F
8058 = 8308,312500298,27,398,15.42,F
8058 = 8308,312500058,27,398,15.42,F
8058 = 8308,312500427,27,398,15.42,F
8058 = 8308,312501029,27,398,15.42,F
8058 = 8308,312501009,27,398,15.42,F
8058 = 8308,312500992,27,398,15.42,F
8058 = 8308,312500978,27,398,15.42,F
8058 = 8308,312500982,27,398,15.42,F
8058 = 8308,312500911,27,398,15.42,F
8058 = 8308,312501165,27,398,15.42,F
8058 = 8308,312503887,27,398,15.42,F
8058 = 8308,312500385,27,398,15.42,F
8058 = 8308,312503878,27,398,15.42,F
8058 = 8308,312503152,27,398,15.42,F
8058 = 8308,312502970,27,398,15.42,F
8058 = 8308,312503006,27,398,15.42,F
8058 = 8308,312501775,27,398,15.42,F
8058 = 8308,312501770,27,398,15.42,F
8058 = 8308,312501644,27,398,15.42,F
8058 = 8308,312501492,27,398,15.42,F
8058 = 8308,312501438,27,398,15.42,F
8058 = 8308,312501363,27,398,15.42,F
8058 = 8308,312501293,27,398,15.42,F
8058 = 8308,312503893,27,398,15.42,F
8058 = 8308,312502741,27,398,15.42,F
8058 = 8308,312500116,27,398,15.42,F
8058 = 8308,312502786,27,398,15.42,F
8058 = 8308,312503696,27,398,15.42,F
8058 = 8308,312503683,27,398,15.42,F
8058 = 8308,312503529,27,398,15.42,F
8058 = 8308,312503539,27,398,15.42,F
8058 = 8308,312503514,27,398,15.42,F
8058 = 8308,312503394,27,398,15.42,F
8058 = 8308,312503350,27,398,15.42,F
8058 = 8308,312701613,27,398,15.42,F
8058 = 8308,312503319,27,398,15.42,F
8058 = 8308,312502034,27,398,15.42,F
8058 = 8308,312501830,27,398,15.42,F
8058 = 8308,312702056,27,398,15.42,F
8058 = 8308,312700506,27,398,15.42,F
8058 = 8308,312700463,27,398,15.42,F
8058 = 8308,312700457,27,398,15.42,F
8058 = 8308,312700454,27,398,15.42,F
8058 = 8308,312700425,27,398,15.42,F
8058 = 8308,312702108,27,398,15.42,F
8058 = 8308,312702090,27,398,15.42,F
8058 = 8308,312702091,27,398,15.42,F
8058 = 8308,312701311,27,398,15.42,F
8058 = 8308,312700301,27,398,15.42,F
8058 = 8308,312700295,27,398,15.42,F
8058 = 8308,312701744,27,398,15.42,F
8058 = 8308,312701715,27,398,15.42,F
8058 = 8308,312700355,27,398,15.42,F
8058 = 8308,312700368,27,398,15.42,F
8058 = 8308,312700369,27,398,15.42,F
8058 = 8308,312701544,27,398,15.42,F
8058 = 8308,312701580,27,398,15.42,F
8058 = 8308,312701562,27,398,15.42,F
8058 = 8308,312701797,27,398,15.42,F
8058 = 8308,312701816,27,398,15.42,F
8058 = 8308,312700202,27,398,15.42,F
8058 = 8308,312700191,27,398,15.42,F
8058 = 8308,312700169,27,398,15.42,F
8058 = 8308,312700170,27,398,15.42,F
8058 = 8308,312701185,27,398,15.42,F
8058 = 8308,312701172,27,398,15.42,F
8058 = 8308,312701080,27,398,15.42,F
8058 = 8308,312701138,27,398,15.42,F
8058 = 8308,312700939,27,398,15.42,F
8058 = 8308,312700067,27,398,15.42,F
8058 = 8308,312700830,27,398,15.42,F
8058 = 8308,312700605,27,398,15.42,F
8058 = 8308,312700607,27,398,15.42,F
8058 = 8308,312701387,27,398,15.42,F
8058 = 8308,312700751,27,398,15.42,F
8058 = 8308,312700815,27,398,15.42,F
8058 = 8308,312701482,27,398,15.42,F
8058 = 8308,312701497,27,398,15.42,F
8058 = 8308,312401060,27,398,15.42,F
8058 = 8308,312402005,27,398,15.42,F
8058 = 8308,312400938,27,398,15.42,F
8058 = 8308,312401130,27,398,15.42,F
8058 = 8308,312401093,27,398,15.42,F
8058 = 8308,312401416,27,398,15.42,F
8058 = 8308,312401967,27,398,15.42,F
8058 = 8308,312401876,27,398,15.42,F
8058 = 8308,312400117,27,398,15.42,F
8058 = 8308,312402279,27,398,15.42,F
8058 = 8308,312402213,27,398,15.42,F
8058 = 8308,312400642,27,398,15.42,F
8058 = 8308,312400707,27,398,15.42,F
8058 = 8308,312401552,27,398,15.42,F
8058 = 8308,312401515,27,398,15.42,F
8058 = 8308,312400053,27,398,15.42,F
8058 = 8308,312400486,27,398,15.42,F
8058 = 8308,312400461,27,398,15.42,F
8309 = 8566,312400502,26,388,13.1,F
8309 = 8566,312400193,26,388,13.1,F
8309 = 8566,312400302,26,388,13.1,F
8309 = 8566,312400232,26,388,13.1,F
8309 = 8566,312400240,26,388,13.1,F
8309 = 8566,312402113,26,388,13.1,F
8309 = 8566,312401555,26,388,13.1,F
8309 = 8566,312402184,26,388,13.1,F
8309 = 8566,312402211,26,388,13.1,F
8309 = 8566,312401752,26,388,13.1,F
8309 = 8566,312401695,26,388,13.1,F
8309 = 8566,312401980,26,388,13.1,F
8309 = 8566,312402298,26,388,13.1,F
8309 = 8566,312401842,26,388,13.1,F
8309 = 8566,312401946,26,388,13.1,F
8309 = 8566,312401430,26,388,13.1,F
8309 = 8566,312400395,26,388,13.1,F
8309 = 8566,312400396,26,388,13.1,F
8309 = 8566,312401091,26,388,13.1,F
8309 = 8566,312401117,26,388,13.1,F
8309 = 8566,312401211,26,388,13.1,F
8309 = 8566,312401246,26,388,13.1,F
8309 = 8566,312400985,26,388,13.1,F
8309 = 8566,312400972,26,388,13.1,F
8309 = 8566,312400727,26,388,13.1,F
8309 = 8566,312400725,26,388,13.1,F
8309 = 8566,312700710,26,388,13.1,F
8309 = 8566,312700809,26,388,13.1,F
8309 = 8566,312700797,26,388,13.1,F
8309 = 8566,312700051,26,388,13.1,F
8309 = 8566,312700600,26,388,13.1,F
8309 = 8566,312700857,26,388,13.1,F
8309 = 8566,312700909,26,388,13.1,F
8309 = 8566,312700878,26,388,13.1,F
8309 = 8566,312700981,26,388,13.1,F
8309 = 8566,312700973,26,388,13.1,F
8309 = 8566,312701001,26,388,13.1,F
8309 = 8566,312701061,26,388,13.1,F
8309 = 8566,312701158,26,388,13.1,F
8309 = 8566,312701177,26,388,13.1,F
8309 = 8566,312701192,26,388,13.1,F
8309 = 8566,312701187,26,388,13.1,F
8309 = 8566,312701222,26,388,13.1,F
8309 = 8566,312701203,26,388,13.1,F
8309 = 8566,312701234,26,388,13.1,F
8309 = 8566,312700176,26,388,13.1,F
8309 = 8566,312701252,26,388,13.1,F
8309 = 8566,312701623,26,388,13.1,F
8309 = 8566,312701840,26,388,13.1,F
8309 = 8566,312701800,26,388,13.1,F
8309 = 8566,312701595,26,388,13.1,F
8309 = 8566,312701539,26,388,13.1,F
8309 = 8566,312701546,26,388,13.1,F
8309 = 8566,312700365,26,388,13.1,F
8309 = 8566,312702023,26,388,13.1,F
8309 = 8566,312700336,26,388,13.1,F
8309 = 8566,312701751,26,388,13.1,F
8309 = 8566,312701877,26,388,13.1,F
8309 = 8566,312701736,26,388,13.1,F
8309 = 8566,312701727,26,388,13.1,F
8309 = 8566,312701363,26,388,13.1,F
8309 = 8566,312701283,26,388,13.1,F
8309 = 8566,312701306,26,388,13.1,F
8309 = 8566,312701288,26,388,13.1,F
8309 = 8566,312702089,26,388,13.1,F
8309 = 8566,312700126,26,388,13.1,F
8309 = 8566,312700013,26,388,13.1,F
8309 = 8566,312700543,26,388,13.1,F
8309 = 8566,312700042,26,388,13.1,F
8309 = 8566,312700160,26,388,13.1,F
8309 = 8566,312700455,26,388,13.1,F
8309 = 8566,312700465,26,388,13.1,F
8309 = 8566,312700392,26,388,13.1,F
8309 = 8566,312702064,26,388,13.1,F
8309 = 8566,312501826,26,388,13.1,F
8309 = 8566,312500153,26,388,13.1,F
8309 = 8566,312500367,26,388,13.1,F
8309 = 8566,312502035,26,388,13.1,F
8309 = 8566,312401835,26,388,13.1,F
8309 = 8566,312502028,26,388,13.1,F
8309 = 8566,312501997,26,388,13.1,F
8309 = 8566,312502022,26,388,13.1,F
8309 = 8566,312502119,26,388,13.1,F
8309 = 8566,312502113,26,388,13.1,F
8309 = 8566,312503361,26,388,13.1,F
8309 = 8566,312503371,26,388,13.1,F
8309 = 8566,312503406,26,388,13.1,F
8309 = 8566,312503690,26,388,13.1,F
8309 = 8566,312503735,26,388,13.1,F
8309 = 8566,312502840,26,388,13.1,F
8309 = 8566,312502742,26,388,13.1,F
8309 = 8566,312501361,26,388,13.1,F
8309 = 8566,312501692,26,388,13.1,F
8309 = 8566,312503174,26,388,13.1,F
8309 = 8566,312503144,26,388,13.1,F
8309 = 8566,312501222,26,388,13.1,F
8309 = 8566,312501183,26,388,13.1,F
8309 = 8566,312401200,26,388,13.1,F
8309 = 8566,312500966,26,388,13.1,F
8309 = 8566,312500991,26,388,13.1,F
8309 = 8566,312500431,26,388,13.1,F
8309 = 8566,312500532,26,388,13.1,F
8309 = 8566,312800442,26,388,13.1,F
8309 = 8566,312500552,26,388,13.1,F
8309 = 8566,312500526,26,388,13.1,F
8309 = 8566,312500541,26,388,13.1,F
8309 = 8566,312502321,26,388,13.1,F
8309 = 8566,312502335,26,388,13.1,F
8309 = 8566,312502531,26,388,13.1,F
8309 = 8566,311500649,26,388,13.1,F
8309 = 8566,312503867,26,388,13.1,F
8309 = 8566,312500801,26,388,13.1,F
8309 = 8566,312500733,26,388,13.1,F
8309 = 8566,312502638,26,388,13.1,F
8309 = 8566,312502587,26,388,13.1,F
8309 = 8566,312502600,26,388,13.1,F
8309 = 8566,312503618,26,388,13.1,F
8309 = 8566,312503644,26,388,13.1,F
8309 = 8566,313102399,26,388,13.1,F
8309 = 8566,313102408,26,388,13.1,F
8309 = 8566,313103180,26,388,13.1,F
8309 = 8566,313102739,26,388,13.1,F
8309 = 8566,313103131,26,388,13.1,F
8309 = 8566,313103084,26,388,13.1,F
8309 = 8566,313103126,26,388,13.1,F
8309 = 8566,313101618,26,388,13.1,F
8309 = 8566,313101474,26,388,13.1,F
8309 = 8566,313102590,26,388,13.1,F
8309 = 8566,313102557,26,388,13.1,F
8309 = 8566,313102816,26,388,13.1,F
8309 = 8566,313102847,26,388,13.1,F
8309 = 8566,313102852,26,388,13.1,F
8309 = 8566,313101446,26,388,13.1,F
8309 = 8566,313102952,26,388,13.1,F
8309 = 8566,313102981,26,388,13.1,F
8309 = 8566,313101989,26,388,13.1,F
8309 = 8566,313100356,26,388,13.1,F
8309 = 8566,313100416,26,388,13.1,F
8309 = 8566,313102106,26,388,13.1,F
8309 = 8566,313102107,26,388,13.1,F
8309 = 8566,313102676,26,388,13.1,F
8309 = 8566,313102679,26,388,13.1,F
8309 = 8566,313102223,26,388,13.1,F
8309 = 8566,313102226,26,388,13.1,F
8309 = 8566,313102332,26,388,13.1,F
8309 = 8566,313100628,26,388,13.1,F
8309 = 8566,313100558,26,388,13.1,F
8309 = 8566,313100541,26,388,13.1,F
8309 = 8566,313103818,26,388,13.1,F
8309 = 8566,313103705,26,388,13.1,F
8309 = 8566,313103915,26,388,13.1,F
8309 = 8566,313103874,26,388,13.1,F
8309 = 8566,313103938,26,388,13.1,F
8309 = 8566,313103399,26,388,13.1,F
8309 = 8566,313103410,26,388,13.1,F
8309 = 8566,313103660,26,388,13.1,F
8309 = 8566,313101824,26,388,13.1,F
8309 = 8566,313101831,26,388,13.1,F
8309 = 8566,313101850,26,388,13.1,F
8309 = 8566,313103270,26,388,13.1,F
8309 = 8566,313103391,26,388,13.1,F
8309 = 8566,313104210,26,388,13.1,F
8309 = 8566,313104248,26,388,13.1,F
8309 = 8566,313104126,26,388,13.1,F
8309 = 8566,313104078,26,388,13.1,F
8309 = 8566,313104083,26,388,13.1,F
8309 = 8566,313101928,26,388,13.1,F
8309 = 8566,313101184,26,388,13.1,F
8309 = 8566,313104302,26,388,13.1,F
8309 = 8566,313104323,26,388,13.1,F
8309 = 8566,313104694,26,388,13.1,F
8309 = 8566,313104660,26,388,13.1,F
8309 = 8566,313104512,26,388,13.1,F
8309 = 8566,313104497,26,388,13.1,F
8309 = 8566,313104954,26,388,13.1,F
8309 = 8566,313104782,26,388,13.1,F
8309 = 8566,313104853,26,388,13.1,F
8309 = 8566,313105150,26,388,13.1,F
8309 = 8566,313105232,26,388,13.1,F
8309 = 8566,313105408,26,388,13.1,F
8309 = 8566,313105387,26,388,13.1,F
8309 = 8566,313100771,26,388,13.1,F
8309 = 8566,313100183,26,388,13.1,F
8309 = 8566,313100069,26,388,13.1,F
8309 = 8566,313101030,26,388,13.1,F
8309 = 8566,313100977,26,388,13.1,F
8309 = 8566,312600097,26,388,13.1,F
8309 = 8566,312600129,26,388,13.1,F
8309 = 8566,312800035,26,388,13.1,F
8309 = 8566,312800019,26,388,13.1,F
8309 = 8566,312800009,26,388,13.1,F
8309 = 8566,312800992,26,388,13.1,F
8309 = 8566,312801034,26,388,13.1,F
8309 = 8566,312800417,26,388,13.1,F
8309 = 8566,312801562,26,388,13.1,F
8309 = 8566,312801573,26,388,13.1,F
8309 = 8566,312801461,26,388,13.1,F
8309 = 8566,312801944,26,388,13.1,F
8309 = 8566,312802042,26,388,13.1,F
8309 = 8566,312802064,26,388,13.1,F
8309 = 8566,312800040,26,388,13.1,F
8309 = 8566,312801258,26,388,13.1,F
8309 = 8566,312801289,26,388,13.1,F
8309 = 8566,312801214,26,388,13.1,F
8309 = 8566,312800553,26,388,13.1,F
8309 = 8566,312800542,26,388,13.1,F
8309 = 8566,312800568,26,388,13.1,F
8309 = 8566,312800663,26,388,13.1,F
8309 = 8566,312800652,26,388,13.1,F
8309 = 8566,312802348,26,388,13.1,F
8309 = 8566,312802438,26,388,13.1,F
8309 = 8566,312800916,26,388,13.1,F
8309 = 8566,312800907,26,388,13.1,F
8309 = 8566,312802425,26,388,13.1,F
8309 = 8566,312801889,26,388,13.1,F
8309 = 8566,313000245,26,388,13.1,F
8309 = 8566,313000798,26,388,13.1,F
8309 = 8566,313000818,26,388,13.1,F
8309 = 8566,313000753,26,388,13.1,F
8309 = 8566,313001277,26,388,13.1,F
8309 = 8566,313001009,26,388,13.1,F
8309 = 8566,313000690,26,388,13.1,F
8309 = 8566,313000558,26,388,13.1,F
8309 = 8566,313000559,26,388,13.1,F
8309 = 8566,313000484,26,388,13.1,F
8309 = 8566,313000406,26,388,13.1,F
8309 = 8566,313000386,26,388,13.1,F
8309 = 8566,313001297,26,388,13.1,F
8309 = 8566,313001321,26,388,13.1,F
8309 = 8566,313000116,26,388,13.1,F
8309 = 8566,312900189,26,388,13.1,F
8309 = 8566,312900205,26,388,13.1,F
8309 = 8566,312900688,26,388,13.1,F
8309 = 8566,312900865,26,388,13.1,F
8309 = 8566,312901541,26,388,13.1,F
8309 = 8566,312900820,26,388,13.1,F
8309 = 8566,312900356,26,388,13.1,F
8309 = 8566,312900283,26,388,13.1,F
8309 = 8566,312900294,26,388,13.1,F
8309 = 8566,312901464,26,388,13.1,F
8309 = 8566,312900905,26,388,13.1,F
8309 = 8566,312901261,26,388,13.1,F
8309 = 8566,312901229,26,388,13.1,F
8309 = 8566,312901184,26,388,13.1,F
8309 = 8566,312900680,26,388,13.1,F
8309 = 8566,312900645,26,388,13.1,F
8309 = 8566,312900161,26,388,13.1,F
8309 = 8566,312900180,26,388,13.1,F
8309 = 8566,312900014,26,388,13.1,F
8309 = 8566,312901043,26,388,13.1,F
8309 = 8566,312901089,26,388,13.1,F
8309 = 8566,312901584,26,388,13.1,F
8309 = 8566,312901497,26,388,13.1,F
8309 = 8566,312901114,26,388,13.1,F
8309 = 8566,312900982,26,388,13.1,F
8309 = 8566,312901014,26,388,13.1,F
8309 = 8566,312901673,26,388,13.1,F
8309 = 8566,312901598,26,388,13.1,F
8567 = 8785,312901632,25,377,10.98,F
8567 = 8785,312900415,25,377,10.98,F
8567 = 8785,312900430,25,377,10.98,F
8567 = 8785,312900467,25,377,10.98,F
8567 = 8785,312901118,25,377,10.98,F
8567 = 8785,312901055,25,377,10.98,F
8567 = 8785,312900026,25,377,10.98,F
8567 = 8785,312900181,25,377,10.98,F
8567 = 8785,312900263,25,377,10.98,F
8567 = 8785,312900105,25,377,10.98,F
8567 = 8785,312900636,25,377,10.98,F
8567 = 8785,312900618,25,377,10.98,F
8567 = 8785,312900615,25,377,10.98,F
8567 = 8785,312900665,25,377,10.98,F
8567 = 8785,312900585,25,377,10.98,F
8567 = 8785,312900901,25,377,10.98,F
8567 = 8785,312900902,25,377,10.98,F
8567 = 8785,312900292,25,377,10.98,F
8567 = 8785,312900849,25,377,10.98,F
8567 = 8785,312900877,25,377,10.98,F
8567 = 8785,312900053,25,377,10.98,F
8567 = 8785,313000131,25,377,10.98,F
8567 = 8785,313000058,25,377,10.98,F
8567 = 8785,313000385,25,377,10.98,F
8567 = 8785,313000383,25,377,10.98,F
8567 = 8785,313000483,25,377,10.98,F
8567 = 8785,313000515,25,377,10.98,F
8567 = 8785,313000959,25,377,10.98,F
8567 = 8785,313000703,25,377,10.98,F
8567 = 8785,313001007,25,377,10.98,F
8567 = 8785,313001008,25,377,10.98,F
8567 = 8785,313001266,25,377,10.98,F
8567 = 8785,313000723,25,377,10.98,F
8567 = 8785,313001163,25,377,10.98,F
8567 = 8785,313000751,25,377,10.98,F
8567 = 8785,313000233,25,377,10.98,F
8567 = 8785,312801888,25,377,10.98,F
8567 = 8785,312801789,25,377,10.98,F
8567 = 8785,312802407,25,377,10.98,F
8567 = 8785,312802414,25,377,10.98,F
8567 = 8785,312802435,25,377,10.98,F
8567 = 8785,312802365,25,377,10.98,F
8567 = 8785,312802327,25,377,10.98,F
8567 = 8785,312800493,25,377,10.98,F
8567 = 8785,312802224,25,377,10.98,F
8567 = 8785,312802210,25,377,10.98,F
8567 = 8785,312800740,25,377,10.98,F
8567 = 8785,312800575,25,377,10.98,F
8567 = 8785,312801931,25,377,10.98,F
8567 = 8785,312801056,25,377,10.98,F
8567 = 8785,312801052,25,377,10.98,F
8567 = 8785,312801430,25,377,10.98,F
8567 = 8785,312802287,25,377,10.98,F
8567 = 8785,312801639,25,377,10.98,F
8567 = 8785,312801601,25,377,10.98,F
8567 = 8785,312801649,25,377,10.98,F
8567 = 8785,312800996,25,377,10.98,F
8567 = 8785,312800176,25,377,10.98,F
8567 = 8785,313101025,25,377,10.98,F
8567 = 8785,313101020,25,377,10.98,F
8567 = 8785,313101353,25,377,10.98,F
8567 = 8785,313100036,25,377,10.98,F
8567 = 8785,313100116,25,377,10.98,F
8567 = 8785,313100888,25,377,10.98,F
8567 = 8785,313100727,25,377,10.98,F
8567 = 8785,313105340,25,377,10.98,F
8567 = 8785,313105349,25,377,10.98,F
8567 = 8785,313104866,25,377,10.98,F
8567 = 8785,313104880,25,377,10.98,F
8567 = 8785,313104888,25,377,10.98,F
8567 = 8785,313104985,25,377,10.98,F
8567 = 8785,313104973,25,377,10.98,F
8567 = 8785,313105051,25,377,10.98,F
8567 = 8785,313104498,25,377,10.98,F
8567 = 8785,313104612,25,377,10.98,F
8567 = 8785,313104602,25,377,10.98,F
8567 = 8785,313104715,25,377,10.98,F
8567 = 8785,313104420,25,377,10.98,F
8567 = 8785,313104416,25,377,10.98,F
8567 = 8785,313104450,25,377,10.98,F
8567 = 8785,313101159,25,377,10.98,F
8567 = 8785,313101931,25,377,10.98,F
8567 = 8785,313104219,25,377,10.98,F
8567 = 8785,313102605,25,377,10.98,F
8567 = 8785,313101825,25,377,10.98,F
8567 = 8785,313103432,25,377,10.98,F
8567 = 8785,313103460,25,377,10.98,F
8567 = 8785,313103468,25,377,10.98,F
8567 = 8785,313103477,25,377,10.98,F
8567 = 8785,313103927,25,377,10.98,F
8567 = 8785,313103732,25,377,10.98,F
8567 = 8785,313100506,25,377,10.98,F
8567 = 8785,313100640,25,377,10.98,F
8567 = 8785,313100650,25,377,10.98,F
8567 = 8785,313100665,25,377,10.98,F
8567 = 8785,313101033,25,377,10.98,F
8567 = 8785,313100455,25,377,10.98,F
8567 = 8785,313100367,25,377,10.98,F
8567 = 8785,313100363,25,377,10.98,F
8567 = 8785,313100341,25,377,10.98,F
8567 = 8785,313105306,25,377,10.98,F
8567 = 8785,313102021,25,377,10.98,F
8567 = 8785,313102975,25,377,10.98,F
8567 = 8785,313102861,25,377,10.98,F
8567 = 8785,313102559,25,377,10.98,F
8567 = 8785,313102608,25,377,10.98,F
8567 = 8785,313101578,25,377,10.98,F
8567 = 8785,313101590,25,377,10.98,F
8567 = 8785,313103227,25,377,10.98,F
8567 = 8785,313102446,25,377,10.98,F
8567 = 8785,313103082,25,377,10.98,F
8567 = 8785,313102494,25,377,10.98,F
8567 = 8785,312503793,25,377,10.98,F
8567 = 8785,312503617,25,377,10.98,F
8567 = 8785,312502606,25,377,10.98,F
8567 = 8785,312502611,25,377,10.98,F
8567 = 8785,312500737,25,377,10.98,F
8567 = 8785,312500755,25,377,10.98,F
8567 = 8785,312500716,25,377,10.98,F
8567 = 8785,312502418,25,377,10.98,F
8567 = 8785,312502441,25,377,10.98,F
8567 = 8785,312502369,25,377,10.98,F
8567 = 8785,312500569,25,377,10.98,F
8567 = 8785,312500588,25,377,10.98,F
8567 = 8785,312800607,25,377,10.98,F
8567 = 8785,312500538,25,377,10.98,F
8567 = 8785,312500440,25,377,10.98,F
8567 = 8785,312501284,25,377,10.98,F
8567 = 8785,312501248,25,377,10.98,F
8567 = 8785,312501234,25,377,10.98,F
8567 = 8785,312500203,25,377,10.98,F
8567 = 8785,312500276,25,377,10.98,F
8567 = 8785,312500283,25,377,10.98,F
8567 = 8785,312500988,25,377,10.98,F
8567 = 8785,312501014,25,377,10.98,F
8567 = 8785,312501048,25,377,10.98,F
8567 = 8785,312500908,25,377,10.98,F
8567 = 8785,312500885,25,377,10.98,F
8567 = 8785,312501069,25,377,10.98,F
8567 = 8785,312501113,25,377,10.98,F
8567 = 8785,312501117,25,377,10.98,F
8567 = 8785,312503108,25,377,10.98,F
8567 = 8785,312502907,25,377,10.98,F
8567 = 8785,312501682,25,377,10.98,F
8567 = 8785,312501772,25,377,10.98,F
8567 = 8785,312502728,25,377,10.98,F
8567 = 8785,312502850,25,377,10.98,F
8567 = 8785,312502794,25,377,10.98,F
8567 = 8785,312502748,25,377,10.98,F
8567 = 8785,312503217,25,377,10.98,F
8567 = 8785,312503378,25,377,10.98,F
8567 = 8785,312503533,25,377,10.98,F
8567 = 8785,312503446,25,377,10.98,F
8567 = 8785,312502073,25,377,10.98,F
8567 = 8785,312501988,25,377,10.98,F
8567 = 8785,312501824,25,377,10.98,F
8567 = 8785,312501780,25,377,10.98,F
8567 = 8785,312501879,25,377,10.98,F
8567 = 8785,312702071,25,377,10.98,F
8567 = 8785,312700515,25,377,10.98,F
8567 = 8785,312700491,25,377,10.98,F
8567 = 8785,312700487,25,377,10.98,F
8567 = 8785,312700397,25,377,10.98,F
8567 = 8785,312700456,25,377,10.98,F
8567 = 8785,312701339,25,377,10.98,F
8567 = 8785,312701361,25,377,10.98,F
8567 = 8785,312701919,25,377,10.98,F
8567 = 8785,312702028,25,377,10.98,F
8567 = 8785,312702031,25,377,10.98,F
8567 = 8785,312702032,25,377,10.98,F
8567 = 8785,312701553,25,377,10.98,F
8567 = 8785,312701549,25,377,10.98,F
8567 = 8785,312701618,25,377,10.98,F
8567 = 8785,312701819,25,377,10.98,F
8567 = 8785,312701854,25,377,10.98,F
8567 = 8785,312701684,25,377,10.98,F
8567 = 8785,312701689,25,377,10.98,F
8567 = 8785,312701189,25,377,10.98,F
8567 = 8785,312701130,25,377,10.98,F
8567 = 8785,312700990,25,377,10.98,F
8567 = 8785,312700951,25,377,10.98,F
8567 = 8785,312700875,25,377,10.98,F
8567 = 8785,312700589,25,377,10.98,F
8567 = 8785,312701413,25,377,10.98,F
8567 = 8785,312700774,25,377,10.98,F
8567 = 8785,312700722,25,377,10.98,F
8567 = 8785,312700715,25,377,10.98,F
8567 = 8785,312701500,25,377,10.98,F
8567 = 8785,312700688,25,377,10.98,F
8567 = 8785,312701490,25,377,10.98,F
8567 = 8785,312400732,25,377,10.98,F
8567 = 8785,312400914,25,377,10.98,F
8567 = 8785,312400939,25,377,10.98,F
8567 = 8785,312400957,25,377,10.98,F
8567 = 8785,312402017,25,377,10.98,F
8567 = 8785,312401129,25,377,10.98,F
8567 = 8785,312401110,25,377,10.98,F
8567 = 8785,312401081,25,377,10.98,F
8567 = 8785,312402322,25,377,10.98,F
8567 = 8785,312402377,25,377,10.98,F
8567 = 8785,312401267,25,377,10.98,F
8567 = 8785,312401390,25,377,10.98,F
8567 = 8785,312401921,25,377,10.98,F
8567 = 8785,312400354,25,377,10.98,F
8567 = 8785,312401765,25,377,10.98,F
8567 = 8785,312400696,25,377,10.98,F
8567 = 8785,312400671,25,377,10.98,F
8567 = 8785,312400629,25,377,10.98,F
8567 = 8785,312401619,25,377,10.98,F
8567 = 8785,312400558,25,377,10.98,F
8567 = 8785,312400553,25,377,10.98,F
8567 = 8785,312400583,25,377,10.98,F
8567 = 8785,312400578,25,377,10.98,F
8567 = 8785,312400214,25,377,10.98,F
8567 = 8785,312400187,25,377,10.98,F
8567 = 8785,312400126,25,377,10.98,F
8567 = 8785,312400005,25,377,10.98,F
8567 = 8785,312400445,25,377,10.98,F
8567 = 8785,312400485,25,377,10.98,F
8786 = 9000,312400006,24,366,9.03,F
8786 = 9000,312400218,24,366,9.03,F
8786 = 9000,312401623,24,366,9.03,F
8786 = 9000,312402208,24,366,9.03,F
8786 = 9000,312401685,24,366,9.03,F
8786 = 9000,312401763,24,366,9.03,F
8786 = 9000,312401712,24,366,9.03,F
